1,15,0.010000,0.010000
0.163132,-0.067893,0.138986,0.142080,0.191463,0.189323,-0.129433,0.071967,0.110998,0.121975,-0.120277,0.026731,0.004735,0.117768,-0.038708,-0.185571,-0.115662,0.235016,0.352294,-0.043605,-0.298547,0.027432,0.012197,-0.012174,-0.108324,0.048574,0.006811,-0.128572,0.248360,-0.053309,-0.358127,0.205871,-0.112553,-0.405717,0.116417,-0.213327,-0.271504,-0.087675,0.106805,-0.004241,0.123579,-0.084652,-0.316637,-0.407987,-0.090427,-0.251718,-0.149591,0.220564,0.129417,-0.339041,-0.623964,-0.059452,-0.200514,-0.069702,-0.063030,0.298320,0.156417,0.011885,0.117498,0.362168,0.006690,-0.168545,-0.034916,0.161915,0.189323,0.010088,-0.142133,-0.128153,-0.084965,0.101157,-0.153922,0.040450,-0.037257,0.131960,0.045451,-0.041023,-0.207763,0.321168,0.263466,0.018986,0.060095,0.163871,0.145737,-0.152909,0.337294,-0.201592,-0.063664,-0.221005,0.200496,0.055380,-0.001190,-0.089348,-0.163778,-0.046486,0.334126,0.198044,-0.034823,-0.007765,-0.179807,0.195105,-0.266315,-0.039965,-0.103984,-0.030158,0.037198,-0.326397,0.072519,-0.149824,-0.125857,-0.130713,-0.169274,0.272191,0.219058,-0.056173,0.063383,0.076311,-0.087405,-0.080567,-0.151835,0.123690,-0.232443,0.168482,-0.349474,-0.093718,0.166054,0.138918,0.034386,0.178539,-0.283934,0.164764,-0.021880,0.177843,-0.060411,-0.176823,0.227954,-0.220868,0.008531,-0.183556,-0.059603,0.304334,-0.124648,-0.150116,-0.063881,-0.117104,-0.206193,-0.303065,-0.100147,0.019734,-0.023883,0.007810,-0.271363,0.044292,-0.131015,-0.183190,-0.145808,-0.079677,0.086302,-0.022564,-0.040729,0.104909,0.146054,-0.002212,-0.142303,-0.154923,-0.067865,-0.061545,0.170655,0.043930,-0.063354,0.091996,0.239616,0.181950,0.115616,-0.217421,-0.192614,-0.101702,-0.127550,-0.242769,-0.172671,-0.131046,-0.113214,-0.052717,-0.179765,0.006009,-0.052892,0.059268,0.077486,0.067536,-0.106681,-0.219541,-0.117698,-0.134357,0.138896,-0.107245,0.266781,-0.219400,-0.006634,0.093392,0.077376,-0.342781,-0.043395,0.477872,0.260602,-0.103788,0.164171,0.111089,-0.052205,-0.174232,0.007499,0.035345,0.214618,0.086301,0.183953,0.124584,0.099637,-0.078045,0.027946,0.166273,0.029476,0.116958,-0.213037,-0.138928,-0.347064,0.092222,-0.213366,-0.172519,-0.130065,-0.139385,-0.145091,0.005509,0.044053,0.184174,0.066077,-0.155146,0.148450,-0.088938,-0.059139,0.322348,-0.050261,0.233955,-0.055366,0.079036,0.166460,-0.175183,-0.234538,-0.209297,0.020392,0.003504,-0.222736,-0.390916,0.063773,-0.133722,-0.226473,-0.092779,0.192834,-0.155029,-0.209050,-0.203333,0.167937,0.117343,0.148869,-0.140779,-0.048059,-0.015718,-0.056694,-0.234033,-0.038384,0.251990,-0.021260,-0.389873,-0.002056,0.274760,0.075085,0.072232,-0.043561,0.075973,0.264258,0.235142,-0.028233,0.119442,0.006720,0.063194,-0.243783,-0.019942,-0.248140,0.188490,-0.041123,-0.013344,-0.070978,0.129703,-0.065040,-0.106975,-0.154356,-0.021666,0.087688,-0.080805,-0.098887,0.022620,0.004712,0.100250,0.161045,-0.041750,0.192224,0.031569,-0.231561,-0.298425,-0.037932,-0.146564,0.009056,-0.372245,0.039448,-0.114761,-0.213415,-0.015953,0.125508,0.195014,-0.134067,0.075455,0.037337,0.034953,-0.069127,-0.000007,-0.017914,-0.238563,-0.760148,-0.066537,-0.000686,0.480877,0.283600,0.306285,-0.246988,-0.089152,-0.087583,0.215649,-0.049292,0.025956,0.122640,0.030830,0.052034,0.588204,0.217384,0.072839,0.288232,-0.028403,0.209270,0.250102,0.035520,-0.200820,0.110360,0.285344,0.074110,0.003515,-0.089851,-0.186875,0.137133,-0.098761,-0.010457,-0.078093,0.057491,0.418849,0.494427,0.393056,-0.142342,0.214188,0.143141,-0.051237,0.123197,0.139655,-0.266097,-0.106063,0.195104,0.138793,-0.250635,0.025201,0.080320,0.057044,-0.121950,0.107929,-0.050606,-0.065166,-0.059376,-0.171023,-0.074354,0.081402,-0.049932,0.087951,0.020763,-0.049562,0.150735,-0.166070,-0.295797,-0.192879,0.133792,0.078415,-0.229510,-0.257534,-0.120537,-0.051014,0.005333,0.360902,0.144943,0.050472,-0.010478,-0.072827,-0.428632,-0.065150,0.013358,-0.043189,-0.016925,-0.059078,-0.085519,0.004892,-0.062794,-0.073061,-0.260162,0.041741,-0.047933,0.116442,0.004329,0.244535,0.289593,-0.147575,-0.011098,0.144785,0.062477,0.052733,0.055766,-0.085344,0.050122,-0.055559,-0.059411,-0.014321,0.029841,0.111487,0.076001,-0.095272,-0.099555,0.043886,-0.110245,0.024847,-0.159732,-0.096184,-0.181359,-0.095297,-0.083676,-0.099347,-0.120097,0.150415,-0.039034,0.398285,0.102063,0.155943,-0.147565,-0.302629,0.283108,0.264153,-0.145886,0.017347,-0.225159,-0.017331,-0.179210,0.006236,-0.022910,-0.086746,-0.032021,0.135640,0.195588,-0.165567,0.247183,0.144855,0.421787,0.274784,0.212127,0.123812,0.122833,0.063814,0.006900,-0.065624,-0.057283,-0.283860,0.088347,0.373405,0.052460,-0.202783,-0.001883,-0.263400,-0.533896,-0.230916,0.327520,-0.066363,-0.016064,-0.245520,-0.446381,-0.135444,-0.335051,0.100051,0.322238,-0.285082,0.220086,0.043440,0.061164,-0.114011,-0.052729,0.075406,-0.071307,0.185231,0.215678,0.128243,0.102656,-0.395198,0.421063,0.027293,0.142658,-0.293876,0.133354,0.081700,-0.260750,-0.064358,-0.007616,0.164267,-0.139500,-0.019296,-0.255277,-0.023719,-0.143650,0.219210,-0.130855,-0.051282,0.114052,0.279393,0.052002,-0.433683,-0.100038,0.084442,0.142868,-0.193254,-0.085042,-0.028022,0.039723,-0.007158,0.201076,0.009589,0.102639,0.180330,0.108867,0.038894,0.078561,0.019025,-0.085682,0.013099,0.162708,0.099803,-0.036028,0.131616,0.043635,0.192440,-0.038498,0.001815,0.038607,0.119076,0.041361,-0.072727,-0.115305,0.124611,-0.039347,-0.077137,-0.061403,0.003601,0.004608,-0.087471,0.114590,-0.174946,-0.023795,0.019171,-0.182418,-0.072803,0.352291,0.127394,-0.367938,-0.112243,0.104912,0.105990,-0.104172,0.067644,0.557736,0.009116,-0.186125,0.212337,0.002431,0.008149,-0.140621,-0.265357,-0.095336,0.188813,0.147053,-0.005706,-0.060208,-0.025080,0.014178,-0.098375,0.128066,-0.127641,-0.044387,-0.014080,-0.063503,-0.071864,0.179699,-0.096957,0.059005,0.348714,0.111878,0.031335,-0.088777,-0.081032,0.085594,-0.163744,0.094434,0.061974,0.244690,-0.154751,-0.055992,-0.085224,-0.025761,0.363028,-0.184434,0.167850,-0.085375,-0.010729,0.093161,-0.307900,0.038685,0.071062,-0.161976,-0.350290,0.099699,0.254634,-0.050689,0.074122,0.019702,0.326687,-0.002919,-0.062827,-0.011012,-0.232843,-0.025337,0.291715,0.106618,0.060542,-0.000664,-0.189326,-0.106511,0.044383,0.074227,-0.050059,-0.088615,0.131317,0.079619,-0.417955,0.086675,0.040550,0.359313,-0.124431,0.273587,0.318917,0.040809,0.197657,-0.030449,0.161137,0.031541,0.166603,-0.180414,-0.036287,0.097752,0.338934,0.269695,-0.058746,-0.117130,-0.132294,-0.118401,0.201027,0.199434,-0.048610,-0.108324,-0.195941,0.016600,-0.064250,0.016503,0.041360,-0.045392,0.115804,0.215937,-0.074865,-0.007139,0.033385,0.110502,0.066653,-0.066653,-0.074456,0.150993,-0.033206,-0.085724,-0.042108,-0.023963,0.024660,-0.104804,0.066135,-0.160412,-0.159991,-0.055112,0.222793,0.288238,-0.135166,0.034869,-0.050210,0.268255,-0.108702,0.006744,0.064153,-0.165091,0.060070,-0.065139,-0.242323,0.369612,0.337459,-0.003118,-0.108907,-0.105918,0.009624,0.201041,0.245879,-0.027144,-0.061129,0.144832,0.219019,-0.185696,-0.139225,0.064912,-0.061920,-0.039120,0.006982,-0.089481,0.089756,-0.037981,-0.054016,0.013661,-0.012752,0.008988,0.223818,-0.053772,-0.129747,-0.172437,-0.100068,0.209589,0.302346,-0.139105,-0.083684,0.010903,0.110941,0.248329,-0.038512,0.302550,0.137809,0.289898,0.221046,0.149287,-0.289679,0.177406,-0.164268,-0.087040,-0.117835,0.116863,0.058755,0.190665,-0.172360,0.072123,0.130634,0.180643,-0.079731,-0.173636,-0.209470,-0.247748,-0.308823,0.012368,0.105247,-0.036304,0.051873,-0.349132,-0.166794,0.002019,-0.017967,-0.095301,-0.007682,0.232669,0.047706,0.137616,0.306563,0.464679,-0.397185,-0.019780,0.326527,0.178697,0.123007,0.046978,-0.269248,-0.442753,-0.177022,0.073254,0.447360,0.015192,0.220596,0.058213,0.030045,0.115496,0.089561,0.076412,0.031196,0.026988,0.015157,-0.020566,-0.077593,0.028377,0.033326,-0.110163,-0.004959,-0.053470,0.061626,-0.090687,0.007023,-0.162984,0.180159,-0.045138,-0.180538,-0.105855,0.014587,0.036453,-0.169164,-0.172186,-0.037413,-0.077126,-0.051420,0.196508,-0.078070,0.084919,0.283127,-0.028399,0.260844,0.043540,0.231095,0.104146,0.336850,-0.061299,-0.010757,-0.054880,0.039811,-0.091139,-0.262974,0.288770,-0.178675,0.184443,-0.175853,-0.024339,0.302281,0.153734,-0.149028,0.049868,0.118690,0.314789,0.308357,-0.005395,-0.419989,-0.011665,0.032825,0.214500,-0.209840,-0.298876,-0.597928,0.134847,-0.071336,-0.027559,0.012421,0.186571,-0.054257,-0.108027,0.027088,0.108091,0.133244,-0.128243,-0.049212,0.198498,0.219491,0.224377,-0.097830,-0.053202,0.288503,-0.067458,-0.075447,0.022724,0.282781,0.081180,-0.079991,-0.190264,-0.121817,-0.095229,-0.499473,0.107569,-0.141985,-0.563531,-0.249673,0.279614,0.282797,-0.024789,-0.105336,0.158986,-0.130533,-0.069786,0.337099,-0.146785,0.076090,0.295029,0.033624,0.107564,-0.168142,-0.013786,-0.013689,-0.005791,-0.155760,0.061406,-0.036869,0.078215,-0.135519,-0.177313,0.215773,0.237531,0.141597,0.046559,0.010144,0.106191,0.075222,0.087849,0.110959,0.092574,-0.057035,0.198055,0.091933,-0.054483,-0.126596,0.021686,-0.018737,-0.170604,-0.027492,-0.111847,-0.048829,-0.007446,0.030790,-0.248020,-0.155559,-0.108923,0.046736,-0.107206,0.101791,-0.294931,0.140699,-0.130439,-0.209910,-0.080235,-0.078331,0.034597,-0.025786,0.089733,0.069804,0.102624,-0.058330,-0.196454,-0.272538,-0.173260,0.285763,0.061359,0.183859,0.024656,0.018764,-0.160647,-0.181925,0.016011,0.057143,-0.010328,-0.133283,-0.030026,0.101930,0.102661,-0.232164,0.049843,0.218934,-0.096454,0.033738,-0.166131,-0.043358,0.061284,0.094491,-0.131506,-0.090609,0.102017,0.063071,0.250000,-0.043912,-0.202919,0.009539,0.021211,-0.091956,-0.015728,-0.091683,-0.021268,0.430578,0.045551,-0.013711,0.246280,0.183346,0.155107,-0.019871,-0.001334,0.175713,-0.209999,-0.031215,-0.311321,0.045339,0.062603,0.104094,0.025890,-0.034208,-0.119514,-0.199725,-0.103019,-0.027785,0.107728,-0.058886,0.273471,0.335811,-0.100375,0.257968,0.098611,0.007608,-0.002015,0.014965,0.050796,0.206778,0.072580,0.019723,0.047872,0.002462,0.236136,-0.202639,-0.002147,-0.078646,0.056020,-0.031145,-0.172296,0.200702,-0.092165,-0.090541,0.049434,-0.065345,0.117665,-0.107717,-0.144395,-0.118643,0.209021,-0.069096,0.106451,0.087933,0.248960,-0.255313,-0.183966,-0.006419,0.061034,0.132033,0.032213,-0.027135,-0.008882,0.404783,0.179406,0.027490,-0.080785,0.210105,0.089595,-0.014676,0.017792,-0.000690,0.034591,0.059829,0.109008,-0.071777,0.008459,-0.034806,-0.184723,-0.086094,-0.260405,-0.344810,0.030315,-0.090411,-0.145514,-0.218476,-0.258806,0.084875,-0.123708,-0.089965,-0.009684,0.002794,-0.056793,-0.002882,-0.044726,-0.174226,0.375176,0.056759,0.205650,0.240357,-0.024489,-0.133284,0.095609,0.099318,-0.013166,-0.128649,0.149461,0.206274,-0.182852,0.183798,-0.084484,-0.172464,0.030667,0.325247,-0.044857,-0.056621,-0.344913,-0.605197,-0.108724,0.217404,0.029412,0.257051,-0.113256,-0.329278,-0.067398,-0.272873,-0.063140,0.291578,0.086681,0.159059,-0.327340,-0.188897,0.057158,0.055645,0.019246,0.214441,0.285194,0.077787,0.014130,-0.134116,0.246157,-0.368255,-0.120149,0.023192,0.177305,-0.141595,0.330847,0.044057,0.031410,-0.077806,0.031038,0.035919,0.080881,0.121934,0.125247,0.452715,-0.157766,0.288189,-0.063055,-0.138199,0.153680,0.485179,-0.419865,-0.013070,0.062189,0.379636,-0.182332,-0.179579,-0.076634,-0.229709,-0.258819,-0.181318,-0.036081,-0.200044,0.203397,-0.159170,0.352175,-0.015921,0.166859,-0.216039,-0.003428,0.100094,0.060822,-0.006762,-0.022964,0.411080,0.315760,-0.153137,-0.123215,0.028591,0.201862,0.497988,-0.226153,-0.012068,0.033781,0.214802,-0.150945,0.101588,0.101349,0.078333,0.376983,-0.012627,-0.120212,0.194714,0.368148,-0.117785,0.034064,0.301947,0.089781,-0.107733,0.213545,0.005314,0.132497,-0.093329,0.334012,-0.093789,
-0.123655,-0.049834,-0.280121,-0.207006,0.318133,-0.194003,-0.118162,-0.436199,-0.445407,-0.212734,0.611827,0.182063,0.434707,-0.099970,0.198906,-0.406743,0.521076,0.034110,0.190463,-0.106758,-0.665646,0.068252,-0.154048,-0.248562,0.190808,-0.303662,-0.599629,-0.246901,-0.418164,0.183068,-0.506759,0.332268,-0.014465,-0.166470,0.475594,-0.067871,-0.567114,0.293905,0.090513,-0.755671,-0.209746,-0.054625,-0.071372,-0.304873,0.178376,-0.393927,-0.572696,-0.114760,0.156391,-0.024029,-0.079096,-0.305311,-0.054783,-0.359658,0.423291,0.371310,-0.340270,0.086892,0.114238,0.059948,-0.595416,0.756837,-0.327067,0.098703,-0.277399,-0.085582,0.439732,0.082462,0.151184,-0.061997,-0.399976,0.427921,-0.029938,-0.238771,0.028244,-0.331660,-0.092947,0.493279,-0.400632,0.249573,-0.088477,0.919472,0.027766,0.313283,-0.146298,-0.338382,-0.392374,0.066119,-0.035474,0.068455,0.020631,-0.753475,0.482903,0.584685,0.021695,-0.040866,
